panoid	id	title	lat	lng	pitch	heading
TNGBAuXjcTzTPtmZjje2yQ	uruguai-metro-station	Uruguai - Metro Station	-22.932095	-43.239477	3.54	-1.9
nS6H4ymnZUL2oiATuh-zlg	parque-olimpico-barra-da-tijuca	Parque Olimpico Barra da Tijuca	-22.975154	-43.393475	-13.64	258.49
CTh0LvXgretqMGyZQH1yzA	campo-olimpico-de-golfe	Campo OlÌmpico de Golfe	-23.008857	-43.407456	-1.07	-49.56
Rz_zBELWw6OgCx2zy5LkGg	riocentro-pavilhao-3	Riocentro - Pavilh„o 3	-22.977332	-43.412976	-3.54	91.59
7dQfTxIvfdMiXgWS05_N3w	botafogo-metro-station	Botafogo - Metro Station	-22.950845	-43.184331	-3.42	322.3
FeTojRcWVrrykIspdD1vkA	praia-vermelha	Praia Vermelha	-22.95616	-43.164637	-1.16	61.89
G9vcgJAI6ncm5B8sU08-gg	maracana-metro-station	Maracan„ - Metro Station	-22.909622	-43.233772	5.98	146.98
BRUFe2TL5k_zPC4mhzF5wQ	parque-lage	Parque Lage	-22.960662	-43.2121	-15.23	-5.73
C4Thrdayrzo3BejYu5v98g	prainha	Prainha	-23.041712	-43.506646	-5.4	-177.32
Jsy3ezbZLVeiNxopCdWW4g	arena-de-volei-de-praia	Arena de vÙlei de praia	-22.965859	-43.173584	-11.54	107.35
Rahy-yABnD6Jp4qkEUDVuQ	praca-onze-metro-station	PraÁa Onze - Metro Station	-22.910072	-43.200582	-2.37	159.28
TNfpuh5jaIgWkNKjpFD72w	sao-cristovao-metro-station	S„o CristÛv„o - Metro Station	-22.909732	-43.220968	-4.75	190.93
ZLsviSFupTJjnrwS-NrGog	praia-da-macumba	Praia da Macumba	-23.031836	-43.478662	-11.24	112.31
Ixz0HDjFgBFfphpNWUJtzg	gloria-metro-station	GlÛria - Metro Station	-22.920388	-43.176859	2.58	157.25
Z4vUWztfz2B9JBv3lcr5oA	praia-do-diabo	Praia do Diabo	-22.989213	-43.190244	0.52	-180.88
Q1zsXLhEx7J0Kbr5s9pFqQ	parque-quinta-da-boa-vista-1	Parque Quinta da Boa Vista	-22.905283	-43.222118	-8.14	-161.21
rSIIxc1cyJWmafAMIW4IAw	mam-rio-de-janeiro	MAM Rio de Janeiro	-22.913671	-43.171918	-1.61	277.35
1OmNWQR__HFSY-itsmBCUg	museu-do-amanha	Museu do Amanh„	-22.892363	-43.179013	-16.57	173.41
2v8R3K8K5YodrDVvFdkqYQ	riocentro-pavilhao-2	Riocentro - Pavilh„o 2	-22.976304	-43.411412	-10.59	27.2
20CWHIp7u_7aFkHJemDz3Q	central-metro-station	Central - Metro Station	-22.904904	-43.191327	-3.86	174.21
H1G0iOc2MGffi8Fbxa0sjA	estadio-de-deodoro	Estadio de Deodoro	-22.860094	-43.406261	10.54	183.8
kt9rlgYtvbvu0H7v1cmNtg	jardim-botanico-1	Jardim Bot‚nico	-23.638517	-46.623435	-0.39	112.96
1Z1rymaVCOgpZK4X_aDU-g	escadaria-selaron-santa-teresa	Escadaria SelarÛn (Santa Teresa)	-22.915528	-43.179658	-8.96	-119.08
paDNzDZf3BJSe5OP1wuoDw	parque-do-flamengo-aterro	Parque do Flamengo (Aterro)	-22.940096	-43.170049	-2.44	122.3
XgxbOKI3qLeTECgCzY09yw	arena-do-futuro	Arena do Futuro	-22.980266	-43.392028	0.85	-136.54
J-LVhNdMoJJyGBAoNX95FQ	praia-de-ipanema	Praia de Ipanema	-22.987934	-43.196731	-11.51	-184.1
j4kGGwe1PqWHa7RiWVvkwQ	ilha-fiscal	Ilha Fiscal	-22.897551	-43.16682	-11.59	26.02
DsUBpPOzdgQT71FcXJbIlg	theatro-municipal-do-rio-de-janeiro	Theatro Municipal do Rio de Janeiro	-22.908993	-43.176681	-19.03	140.73
aZCMQzYktJEyTRVh8JnlVA	arena-carioca-2	Arena Carioca 2	-22.977889	-43.392225	-7.97	323.11
TqsCMOAvxpYbNtwaO8o1Og	praia-de-copacabana	Praia de Copacabana	-22.963153	-43.165316	-18.2	136.47
ZQArlbFjy7enoKNjlCg1fw	centro-olimpico-de-tenis	Centro OlÌmpico de TÍnis	-22.975269	-43.394006	-7.05	269.95
KwafS9TcG-X1wVGSAy5BOA	parque-natural-municipal-da-cidade	Parque Natural Municipal da Cidade	-22.979241	-43.243536	-15.67	-54.31
fVTmjFLEFPKYZGKUg_vjUQ	forte-de-copacabana	Forte de copacabana	-22.985877	-43.186923	1.53	43.53
xPz7--6PCGIC-GkBgsC-GQ	arena-carioca-3	Arena Carioca 3	-22.976987	-43.392168	0.2	325.27
x87IO48NbearuqM10qtEVg	presidente-vargas-metro-station	Presidente Vargas - Metro Station	-22.903028	-43.185823	-3.3	269.99
K0aL6Y9N4_P7BfLZhuUDgw	cristo-redentor	Cristo Redentor	-22.951879	-43.210216	-40.71	248.2
HZP3QuMsCpGHCzi2x4vP_Q	vista-chinesa-alto-da-boavista	Vista Chinesa (Alto da Boavista)	-22.973282	-43.249487	-6.82	60.34
X6LmUKshuTix6mFWIe4wXA	parque-madureira	Parque Madureira	-22.862422	-43.346047	-6.92	-159.99
irQcSPHbaZyL7F7nEqZHrg	ciclovia-da-lagoa-rodrigo-de-freitas	Ciclovia da Lagoa Rodrigo de Freitas	-22.979818	-43.204762	-6.04	52.3
IXuk3jXum4ixgbZ5QQv_TQ	catete-metro-station	Catete - Metro Station	-22.926461	-43.176538	-5.72	87.81
Omh2nozzGptOg3aGLEjX_A	centro-aquatico-maria-lenk	Centro Aqu·tico Maria Lenk	-22.974323	-43.388343	10.01	40.05
nBg2Nmaeh4TRtELIE7k5Jg	largo-do-machado-metro-station	Largo do Machado - Metro Station	-22.931782	-43.177528	14.06	287.5
BTzJ6WwWBtGIRIfmQTxz1A	cinelandia-metro-station	Cinelandia - Metro Station	-22.910365	-43.175652	-6.47	123.31
wWA-QShRODM55bo6nlgWuQ	floresta-da-tijuca	Floresta Da Tijuca	-22.98819	-43.278682	1.1	136.54
CPaBGE6sFhj6wnC4dDC-2g	passeio-publico	Passeio Publico	-22.913748	-43.176069	-6.06	126.74
9Gi3dOMk2It6v7sdPX3n7Q	praca-paris	PraÁa Paris	-22.918715	-43.175917	-14.17	-1.54
zUPiFYw8XCk1A2J4qJlKbA	arcos-da-lapa	Arcos da Lapa	-22.913376	-43.179953	-15.45	-15.65
MI4oikkM-Kql14oiQX-Mcg	centro-olimpico-de-bmx	Centro OlÌmpico de BMX	-22.847358	-43.401188	5.95	-2.42
jiCxwkNtJLzA5W737-G1Kg	marina-da-gloria-1	Marina da GlÛria	-22.920361	-43.170781	-1.8	51.65
AzouLQ32qtXGYa60ikqs4A	cantagalo-metro-station	Cantagalo - Metro Station	-22.975204	-43.194857	-6.11	270.21
kBW_gxuHx2hWDkrgtSIERQ	paco-imperial-praca-xv	PaÁo Imperial (PraÁa XV)	-22.903554	-43.174521	-13.58	-140.4
kFEms27cRHwEhKDE8ae2SA	instituto-moreira-salles	Instituto Moreira Salles	-22.982062	-43.239258	3.41	62.42
mA34Cccj-hLKIj2rQa9W7g	flamengo-metro-station	Flamengo - Metro Station	-22.938338	-43.178244	-1.27	325.38
AkeOntbTFnwcLrPkWBzVng	aso-volcano	Aso Volcano	32.881481	131.085591	-0.89	2.16
3ttIc8ILjzxObyg3A2dvzg	ikeyama-water-origin	Ikeyama Water Origin	33.046187	131.184737	4.47	-109.87
MUduDmk4lhjkLJ79jwi9DQ	takamori-spring-water-tunnel-park-1	Takamori Spring Water Tunnel Park	32.813084	131.123949	-0.27	112.86
pvIFGtih6qUbRaD4vA1G2w	heitate-jingu	Heitate Jingu	32.686739	131.135629	-21.36	-13.81
7oOhtQFt07bOW8KtY-sNeQ	mount-kishima	Mount Kishima	32.895859	131.06282	8.81	-164.77
5xPQTxPz5npn6TQIFl0B5Q	aso-cuddly-dominion	Aso Cuddly Dominion	32.931034	131.065664	-2.39	78.22
D45BhH3-tQ7HGuvHV-LAuQ	takamori-spring-water-tunnel-park	Takamori Spring Water Tunnel Park	32.813604	131.122409	-7.4	119.34
cHi8FQqmwFgIfU3oZcqEiQ	daikanbo	Daikanbo	32.995657	131.067026	7.77	-129.17
3wB1M-7XoAVVKbEzcIQkAg	mount-eboshi	Mount Eboshi	32.878537	131.051635	0.18	11.45
SNtmXK37E4EgQvEVeI33Lw	aso-shrine	Aso Shrine	32.947926	131.116694	-19.9	-85.28
M4xGTHYjHL_YenHAsy_UzA	hall-in-the-citadel-of-qaitbay	Hall in the Citadel of Qaitbay	31.213865	29.885612	-33.35	-8.44
49MCOuQxaUcAyw3mDUEtMA	citadel-of-qaitbay	Citadel of Qaitbay	31.213635	29.885642	-13.69	-5.7
BABvGDWzWZwqt7p9jbSMyQ	hallway-in-the-citadel-of-qaitbay	Hallway in the Citadel of Qaitbay	31.213868	29.885824	6.9	-8.08
oXGvzPCGx3lY2riCvaW-ZA	hanging-church-courtyard-south-view	Hanging Church Courtyard - South View	30.005567	31.229815	-18.02	-177.28
4nuYOyscGBkgQQsDimIP-Q	hanging-church	Hanging Church	30.005504	31.229897	-39.91	132.85
NXSetqYHW_bWxoEzrj-vSg	hanging-church-courtyard-north-view	Hanging Church Courtyard - North View	30.005546	31.229904	-17.89	47.2
MEtvFSK_caxSHurTkd7Puw	saqqara	Saqqara	29.867731	31.216419	-1.9	-4.16
oz7iQ59E9a2Me3GuCHwheQ	pyramid-of-userkaf	Pyramid of Userkaf	29.868337	31.214495	-8.1	99.88
R_lUoHZPjLkat6egYIvytg	mastabet-el-faraun	Mastabet el-Fara'un	29.868247	31.216908	-13.28	-179.07
OzEKfjlO6zaj-1lzlQJaiw	tombs-at-saqqara	Tombs at Saqqara	29.86907	31.215795	17.37	-150.67
iGxa0yXOHCZrSzSsmMyfKQ	pyramid-of-djoser	Pyramid of Djoser	29.870291	31.21657	-16.96	0.05
2BfJnM19fNaU1hyemNXKSA	corridor-leading-to-complex	Corridor leading to complex	29.869127	31.217629	16.36	-95.16
TdSqrRuLFcxaTr2uRxcJqg	the-enclosure-wall	The Enclosure Wall	29.869113	31.217832	-7.89	-96.55
-L_gsFJTp6PanLUuyny8UQ	duke-university	Duke University	35.999603	-78.939526	-10.77	-153.28
VDt13hYVADWcYF2QcipAQQ	keio-university	Keio University	35.387684	139.427046	-1.41	139.38
f7J7UiCJIZde_rRwRpgNvw	university-of-miami	University of Miami	25.71841	-80.278063	-0.02	-74.52
zP_gxFwEdZZFl3iJB4Imaw	santa-clara-university	Santa Clara University	37.347225	-121.936573	-8.12	143.2
MG_9VH5cbh4sMqZfAQjrAw	university-of-louisville	University of Louisville	38.205212	-85.763368	-6.46	45.7
2abpZAJgAjuOp2zusg4fiQ	nova-southeastern-university	Nova Southeastern University	26.078783	-80.239849	-18.49	-78.15
6WzC85CJlQI3FXRqBPj5ig	george-washington-university	George Washington University	38.899425	-77.045781	-1.84	-165.29
1bXehNG9wUaxXvWMnSandQ	carnegie-mellon-university	Carnegie Mellon University	40.442207	-79.943446	-2.43	228.45
qdPbyTQJA7CzHRqveuiZ1g	the-university-of-new-mexico	The University of New Mexico	35.085075	-106.623561	-13.72	40.52
nig5Zzjhw-p8ok9yISaIIA	university-of-waterloo	University of Waterloo	43.471018	-80.545386	1.76	60.39
2ezwpcf4HsaxSEl8XDzuEQ	boise-state-university	Boise State University	43.602947	-116.195828	5.49	-165.98
v4gXmgKyPE-dLzRuorqkOQ	univeristy-of-wisconsin-madison	Univeristy of WIsconsin-Madison	43.07678	-89.413275	-3.76	-16.47
k22kO8tFgU8580YVF-Uv0Q	clemson-university	Clemson University	34.677314	-82.839223	-10.46	187.55
PyEeRsV8XGWHor1b486BQA	rice-university	Rice University	29.718975	-95.398006	-5.41	-112.65
5O65Hmqh6yZV1hobBaO2Rw	university-of-michigan	University of Michigan	42.265972	-83.749025	-6.37	108.39
zIMWnfwe6OHAW7PujobfyQ	cornell-university	Cornell University	42.447099	-76.485645	-15.412564	27.657404
85KaChw1yvkOsDmavZHiZQ	johns-hopkins-university	Johns Hopkins University	39.329021	-76.620377	-9.7	-63.01
un334NCM6rjbVKMk06u2kQ	university-of-glasgow	University of Glasgow	55.871655	-4.289143	-13.5	86.84
lOIFFw2Up2J6Xzd_mZnV7Q	boston-university	Boston University	42.351065	-71.105965	-13.463267	-78.78777
Opl2KYDaL3aeX_t12UkJTw	university-of-regina	University of Regina	50.417238	-104.589964	1.67	-10.69
SOsZgL2gPY5-xE7herFnYg	university-of-san-diego	University of San Diego	32.771863	-117.189993	-4.8814363	-66.75101
RP8ZA2RTJo2oNxFcxSshpg	waseda-university	Waseda University	35.708777	139.719755	-15.95	290.0
z-KRQxnud5eiPnj2YExbXw	university-of-manitoba	University of Manitoba	49.808287	-97.142911	6.37	-3.83
E5Dwc3HFJALBm31Nxvp-MQ	university-of-mississippi	University of Mississippi	34.365822	-89.539973	-21.6	80.52
F73Iuk2KnWMoh-Cfl55MZA	university-of-arizona	University of Arizona	32.231879	-110.953001	-7.81	-91.36
z4VG4LDJN7u7iLgMJx5unQ	kent-state-university	Kent State University	41.146403	-81.342993	-14.44	4.65
tFmzLA-nHrVsO50O-0dElA	university-of-calgary	University of Calgary	51.07883	-114.127525	-0.5	-94.79
JBbgSl9unIDO-Ex1EXubKw	trinity-college	Trinity College	53.344521	-6.258102	-7.83	129.42
_4i_tsgxMO9x-I2TCUbxJQ	dartmouth-college	Dartmouth College	43.704182	-72.288673	-7.047381	0.68754935
v8dQsipLDR_FVVjB-Kg9cQ	university-of-nebraska-lincoln	University of Nebraska-Lincoln	40.819359	-96.702663	3.11	-2.81
OvVjmWU56j3nvuCqG_moBQ	northwestern-university	Northwestern University	42.051489	-87.675984	-6.990085	-350.44016
r_4YsN868xJX25PKfCjXZQ	georgetown-university	Georgetown University	38.907877	-77.072374	-18.48	-36.36
g12IPvqs-JB7WW-Ec44SgA	auburn-university	Auburn University	32.602921	-85.484896	-4.88	89.28
wXpr2hwBC71Q3cUSMW64Dw	brown-university	Brown University	41.825775	-71.403734	-7.19	51.02
QNIWP2KBfn9vO_C-62w_yg	wake-forest-university	Wake Forest University	36.135537	-80.278025	-3.55	-125.17
YYMKgMSVwsZLOtwlzRccdw	stanford-university	Stanford University	37.427368	-122.169834	-6.8799973	93.84996
Vh8yI3zjeoVH85wCpEKkxA	university-of-washington	University of Washington	47.654956	-122.308603	-3.8388171	-199.46953
Crc9C7rloWZMrtHDz7-0wg	university-of-oklahoma	University of Oklahoma	35.208365	-97.443726	-4.45	55.87
ghA4-04P09K1EsqCYvWkzw	university-of-alberta	University of Alberta	53.526538	-113.525608	-9.28	21.86
hwDTKIzW-eaJWn9neKa7YQ	university-of-nevada-las-vegas	University of Nevada Las Vegas	36.107509	-115.140655	-11.04	-104.03
bIIKLGSc7QPFNR2Lz7mCHg	vanderbilt-university	Vanderbilt University	36.140821	-86.797202	-15.63	184.2
FsQSioh_9-MWv7moO6SkvA	university-of-colorado	University of Colorado	40.008658	-105.272769	2.5821903	-270.92166
0dsvFfOLzpz0Cr3mRpGJqg	north-carolina-state-university	North Carolina State University	35.786228	-78.666238	-6.24	-70.54
cCDgkldAMXcgovcYEV-24Q	green-templeton-college-oxford	Green Templeton College, Oxford	51.761254	-1.262872	-6.8	121.82
cpsanks-Naw-xTC0Suv8Tw	wolfson-college-oxford	Wolfson College, Oxford	51.770764	-1.254289	-9.68	5.34
v1LV136Qn5A92378ch-Bzg	the-university-of-sheffield	The University of Sheffield	53.3818	-1.488559	-4.86	-84.45
GOuCiqzXzrAAAAQo8YhmQA	great-st-marys-church-cambridge	Great St Mary's Church, Cambridge	52.205312	0.118335	-11.35	87.2
3zJlNjHIfugkDJQl9gr83g	pembroke-college-oxford	Pembroke College, Oxford	51.750013	-1.258388	-10.83	-5.31
Z7xEFKFHpe0m-X_pbOG5iw	university-of-nottingham	University of Nottingham	52.937877	-1.198891	0.34	115.79
ZpyilEnQIbmLWNbmTFjNog	university-of-st-andrews	University of St. Andrews	56.341862	-2.794353	-0.22	191.75
lU6IPXNxyYT-N5NQj0wPQg	st-edmund-hall-oxford	St Edmund Hall, Oxford	51.753056	-1.250008	-8.63	15.85
qugjOf0XsqmFf3NOBcoQPw	st-stephens-house-oxford	St Stephen's House, Oxford	51.7464	-1.240543	-13.39	53.81
rxGIa1YIxFtcEiCZ2__RZw	nuffield-college-oxford	Nuffield College, Oxford	51.752783	-1.262466	-6.91	65.34
3iQEglO2o-OXyc-kKH8Vfg	jesus-college-cambridge	Jesus College, Cambridge	52.209475	0.124327	-9.67	97.73
rXnDaD4Dg2f2jUdFU5gUDg	trinity-hall-cambridge	Trinity Hall, Cambridge	52.205772	0.115165	-9.69	91.69
2zYcs_ioyJS2qLVcVBbxew	st-cross-college-oxford	St Cross College, Oxford	51.756454	-1.260214	-11.02	-21.34
_qkKh3XDMh6qZXD1xp6kmQ	oriel-college-oxford	Oriel College, Oxford	51.751626	-1.253588	-3.02	65.47
0pNFbKZK6uo6lNO3uibxNw	corpus-christi-college	Corpus Christi College	51.750958	-1.25361	-7.46	-170.65
GTHcouDzGmQUncSNlOIdyw	cardiff-university	Cardiff University	51.487556	-3.179933	8.31	99.46
5_HVYoLDHp1qFpSEl7Vbjg	st-peters-college-oxford	St Peter's College, Oxford	51.752641	-1.261067	-7.87	81.78
tvpGll8uvVIAAAQn71OV2Q	gonville-caius-college-cambridge	Gonville & Caius College, Cambridge	52.20609	0.116645	-17.35	-85.56
hoehzRTWxeLF2T_EOCp_bw	queens-college-cambridge	Queens' College, Cambridge	52.202297	0.116097	-2.65	-42.87
glcJ9H1hQj2xhLcyCAoGpw	university-college-london	University College London	51.524285	-0.133657	7.21	358.91
j45v45erg8h4FCgFe-Fr2w	all-souls-college-oxford	All Souls College, Oxford	51.753805	-1.252984	-6.29	-91.43
J5U6fVXHJiTgqa_t6UDyUw	harris-manchester-college-oxford	Harris Manchester College, Oxford	51.755795	-1.252457	-9.88	-17.27
5VxAPtCARlP5EvT31X3bLQ	new-college-oxford	New College, Oxford	51.754013	-1.250561	-19.46	-60.31
_CuBQBZaE83T40cqdOp0Wg	st-johns-college-cambridge	St John's College, Cambridge	52.208551	0.115264	-13.62	-25.14
u8izr5T-6ijBTYwpBVua5w	newnham-college-cambridge	Newnham College, Cambridge	52.199766	0.105915	-16.19	-88.47
pLJ1VBRjKpXs7SZ1XWhPXw	somerville-college-oxford	Somerville College, Oxford	51.75975	-1.261526	-7.43	-141.71
UsjR8L8aVbQ5wwx90DHdSw	said-business-school-oxford	SaÔd Business School, Oxford	51.753993	-1.268429	13.87	-156.13
j3_oQfY87I8AAAQvvl_mNA	goldsmiths-university-of-london	Goldsmiths, University of London	51.475405	-0.037873	-1.82	161.02
aDFQAohRSEyVUUoD3PKIOw	kellogg-college-oxford	Kellogg College, Oxford	51.763942	-1.259797	-5.29	-173.66
-HID52fsoxQTwk0amworcQ	swansea-university	Swansea University	53.3818	-1.488559	-5.91	27.75
pJVYHDcVd0v5VA5Bx147Qg	trinity-college-oxford	Trinity College, Oxford	51.755636	-1.257216	-15.12	-113.72
3JtjZ-y51RSdcuGcP4eSCw	keele-university	Keele University	52.999469	-2.270576	-12.44	7.03
8VO6s8zJT01YvUacbi2Xkw	st-hildas-college-oxford	St Hilda's College, Oxford	51.749503	-1.245654	-14.6	100.89
L4gmANtHHfh0DGJw-F1EUA	st-annes-college-oxford	St Anne's College, Oxford	51.761481	-1.261683	-9.81	-109.27
3bqovqUrlhNTH7rwRKXcGg	linacre-college-oxford	Linacre College, Oxford	51.75925	-1.249657	-6.79	-108.7
iH00MqibqJtOmv4qQAVBbw	jesus-college-oxford	Jesus College, Oxford	51.753401	-1.257321	-5.43	71.89
njqxXayyreiPszJacgLPNQ	st-johns-college-oxford	St. John‚Äôs College, Oxford	51.756157	-1.258111	-13.68	77.84
FafBeGgIVNv9JMPRzrar8A	merton-college-oxford	Merton College, Oxford	51.750969	-1.251037	-7.65	-42.53
Xh3AtiTieJ2VV920MujOPQ	wadham-college-oxford	Wadham College, Oxford	51.755665	-1.254435	-17.33	48.41
TMK1CQAdfjWR8eyjV8_fsg	st-hughs-college-oxford	St Hugh's College, Oxford	51.767067	-1.262145	-4.9	316.16
Mjf0wI9xLz54uQf2XkvLtg	cambridge-university-botanic-garden	Cambridge University Botanic Garden	52.193585	0.126671	-1.13	78.34
PjM1jDNwk8cpXZHuvMaWrw	magdalen-college-oxford	Magdalen College, Oxford	51.752378	-1.245741	-13.11	-11.52
J_Vg_qAgoea1oQIheIC-0A	hertford-college-oxford	Hertford College, Oxford	51.754144	-1.253267	-5.59	-34.54
9lhoRcfJYiXRRrD72wMOgA	lady-margaret-hall-oxford	Lady Margaret Hall, Oxford	51.764973	-1.253923	-8.41	104.97
yH80bO1ueibpVB2nTq1H5g	durham-university	Durham University	54.764616	-1.570332	2.04	-141.52
sA2fljx_iLslgre5O4D4Qg	cranfield-university	Cranfield University	52.07564	-0.625413	-9.36	-3.78
bCoZart1kV_xlAK32Ii8bQ	ataturk-university	Atat¸rk University	39.904761	41.255687	-7.8	-153.73
28nQDX0FyVwa3sVgvyFqGA	suleyman-demirel-university	S¸leyman Demirel University	37.832497	30.529508	-11.07	-155.9
r9vK1m-ggrFeYaDpgj44TQ	canakkale-onsekiz-mart-university	«anakkale Onsekiz Mart University	40.106525	26.410705	-18.84	64.56
hmaxUvbyBRMdTd0YxW1sJw	cumhuriyet-university	Cumhuriyet University	39.710104	37.011027	-5.41	72.45
yP3k9WzOzdd6WmtNEnNclg	istanbul-aydn-university	ƒ∞stanbul Aydƒ±n University	40.991721	28.797837	-13.12	-48.22
DrW0GeZjpXt0MLgm3KeUPg	sakarya-university	Sakarya University	40.744192	30.340515	-11.12	151.4
Hwaf4UGmSwHJ3u1KuRVAGw	erciyes-university	Erciyes University	38.709911	35.533571	-22.93	-12.62
AhAVgW8J9uZn6wecbmAIFA	ihsan-dogramac-bilkent-university	ƒ∞hsan Doƒüramacƒ± Bilkent University	39.869076	32.748825	-5.3	-138.86
_E6JrdLrX8dibNrbFswESg	koc-university	KoÁ University	41.205301	29.072375	-8.92	82.79
az6j7PygJWDZ-T4psbXXQQ	ondokuz-mays-university-ballca-faculty	Ondokuz Mayƒ±s University - Ballƒ±ca Faculty	41.513034	36.106852	-8.7	46.43
pDbZQqtKHqwzD7vb-BVBdw	inonu-university	ƒ∞n√∂n√º University	38.334212	38.438293	-2.26	-199.99
qYkpMSHe4VnPS9uEfxn8Mw	cankaya-university	«ankaya University	39.820314	32.558238	-11.66	103.3
12Rhnz9A801M_krkScoudA	sabanc-university	Sabancƒ± University	40.891217	29.379156	-1.24	68.79
GwxpjBfqKmMx5FXWUh-Sxw	eskisehir-osmangazi-university-ali-numan-krac-campus	Eski≈üehir Osmangazi University - Ali Numan Kƒ±ra√ß Campus	39.758997	30.474025	-6.6	-126.47
1076A7pImF_amowCG3RlwQ	izmir-institute-of-technology	Izmir Institute of Technology	38.3191	26.642493	2.31	90.26
YAqfXm_AVgvsbn1HLzoLDQ	akdeniz-university	Akdeniz University	36.89028	30.639944	-29.09	60.95
_Sj-TJn4f9o9P2fwcdNmdA	mersin-university	Mersin University	36.780036	34.532052	-12.41	-23.67
JM8EIZZKTMieNaacY_-KPQ	frat-university	Fƒ±rat University	38.678165	39.201628	-5.79	167.04
L4tq9KeGXY7jlrkOF0hEwQ	marmara-university	Marmara University	40.985824	29.050737	-11.33	119.6
Aacd6hRZP24HPJ5jF-CGqg	istanbul-arel-university	ƒ∞stanbul Arel University	41.055541	28.500263	2.34	143.48
YrQyqFroSUNyyZTwT5v7aA	dokuz-eylul-university	Dokuz Eyl¸l University	38.375913	27.193272	-13.32	105.64
82IIWKna4PKii37pwLOKWg	cukurova-university	«ukurova University	37.055141	35.360125	-2.21	3.28
PZUrqJfUYL_zQT7hKeclpw	eskisehir-osmangazi-university-bademlik-campus	Eski≈üehir Osmangazi University - Bademlik Campus	39.759731	30.523353	-13.46	-130.2
ongT5_fe5BK47wU1WplN9A	uludag-university	Uludaƒü University	40.222531	28.866769	-16.38	14.13
LipVbP6MyhuJE65rvw-4xA	balkesir-university	Balƒ±kesir University	39.541275	28.006526	-16.45	98.79
Y-GE65RnI_WO_92MtXBdBQ	izmir-university-of-economics	Izmir University of Economics	38.388103	27.044711	-5.82	-7.59
1XTRiva-4MjCEHwatX5OWg	bogazici-university	Bogazici University	41.08337	29.051893	-4.32	109.83
esztHuD4EG1Jm6rwx-s2qg	akdeniz-university-1	Akdeniz University	36.890263	30.640099	2.24	48.86
Jx4E2HZR0rX3-zp1wJb9bA	selcuk-university	SelÁuk University	38.016494	32.512631	-9.01	-47.56
qmYvYQVvoP4qwiZt32iaPA	kocaeli-university	Kocaeli University	40.821666	29.930177	-13.19	-58.02
bC8CA6XKZKZ-2wypwYNf7g	istanbul-technical-university-tasksla-campus	Istanbul Technical University Ta≈ükƒ±≈üla Campus	41.041185	28.989549	7.4	143.36
QJbW3EidoJCJ1rzTaUGAkA	middle-east-technical-university	Middle East Technical University	39.894891	32.784226	-10.97	-76.09
ADBToHp77CwLRv_LzbcVDQ	eskisehir-osmangazi-university-meselik-campus	Eski≈üehir Osmangazi University - Me≈üelik Campus	39.754272	30.488212	-2.13	-150.84
FuqI2XOW_ajzzCmE98naqw	ondokuz-mays-university-faculty-of-fine-arts	Ondokuz Mayƒ±s University - Faculty of Fine Arts	41.322143	36.315502	-13.92	50.35
UBUtd1Tn8SXV7IZo236sYQ	mimar-sinan-university-of-fine-arts	Mimar Sinan University of Fine Arts	41.030493	28.989863	-14.54	-134.91
mYjI_nn_qos96imiyH-zXA	kadir-has-university	Kadir Has University	41.023806	28.960115	-15.07	-71.89
AgsttsZNwIBGmU0_8SWAhg	ondokuz-mays-university-kurupelit-campus	Ondokuz Mayƒ±s University - Kurupelit Campus	41.373973	36.22217	-24.89	-94.6
e76gFBDDZ5adTWdDh7T7qg	gebze-technical-university	Gebze Technical University	40.808987	29.36524	-14.53	-60.37
00KaFwMbdSwFwt97vNQyhQ	istanbul-technical-university-ayazaga-campus	Istanbul Technical University - Ayazaƒüa Campus	41.107213	29.021409	-14.98	-8.31
LFp32aF1mfjgPdFDyuEJXw	yldz-technical-university	Yƒ±ldƒ±z Technical University	41.052244	29.010297	-9.33	92.71
uxqT_wi_R14_gYv8zyXZVQ	truckrail	truckrail	30.340343	130.594423	6.04	69.82
PT7gAKRRigBmqYXMdM7v2A	jyomonsugi	Jyomonsugi	30.360837	130.531898	-61.61	252.79
PzfRzP4fyHdGm_5QId7j4Q	wilsonkabu	WilsonKabu	30.356558	130.542079	-49.09	295.13
1qOox9C2hv4AAAAGOzDb_Q	thousand-buddha-temple	Thousand Buddha Temple	36.8023	117.841181	-1.44	-0.6
IdfaBgTLM18AAAAGOzFXhA	big-dyeing-workshop	Big Dyeing Workshop	36.796662	117.8499	-3.67	84.58
4XuLCMRTCs8AAAAGOzH1CQ	folk-custom-pavilion	Folk-custom Pavilion	36.80328	117.869866	0.61	5.69
EZnlJ4IpX-cAAAAGO0ZjhA	zhoucun-main-street	Zhoucun Main Street	36.800525	117.841945	-15.24	-183.5
XUXf2b9POX8AAAAGOzCmHw	kuixing-pavilion	Kuixing pavilion	36.803079	117.869914	1.72	-0.74
LSRmCPcxjowAAAAGOzCb5w	no1-scholars-mansion	No.1 Scholar‚Äôs Mansion	36.737784	117.951965	-4.33	-190.52
9cwXPNbJvckAAAAGOzBiHQ	dadetong-private-bank	Dadetong private bank	36.803065	117.870149	-2.63	271.28
-2ND0jwVPz4AAAAGOzIAEw	the-yangs-house	The Yangs‚Äò House	36.803087	117.869741	-5.73	0.92
NNYYC4eu5rFBNlmldXeHkg	osutaka-yamagoya	Osutaka Yamagoya	36.000743	138.69442	2.96	-152.74
